ID	GID	level	Counts	Total	Prevalence	Group
111	GC_7	Terrestrial	5	22	22.727272727272727	Terrestrial
112	GC_198	Freshwater	1	4	25.0	Freshwater
113	GC_198	Marine	3	4	75.0	Marine
114	GC_206	Freshwater	6	21	28.57142857142857	Freshwater
115	GC_206	Marine	9	21	42.857142857142854	Marine
116	GC_206	Terrestrial	6	21	28.57142857142857	Terrestrial
117	GC_438	Freshwater	1	2	50.0	Freshwater
118	GC_438	Terrestrial	1	2	50.0	Terrestrial
119	GC_264	Freshwater	4	9	44.44444444444444	Freshwater
120	GC_264	Marine	4	9	44.44444444444444	Marine
121	GC_264	Terrestrial	1	9	11.11111111111111	Terrestrial
122	GC_224	Freshwater	3	10	30.0	Freshwater
123	GC_224	Terrestrial	7	10	70.0	Terrestrial
124	GC_232	Freshwater	2	11	18.181818181818183	Freshwater
125	GC_232	Marine	4	11	36.36363636363637	Marine
126	GC_232	Terrestrial	5	11	45.45454545454545	Terrestrial
127	GC_74	Freshwater	3	10	30.0	Freshwater
128	GC_74	Marine	5	10	50.0	Marine
129	GC_74	Terrestrial	2	10	20.0	Terrestrial
130	GC_114	Freshwater	1	5	20.0	Freshwater
131	GC_114	Marine	1	5	20.0	Marine
132	GC_114	Terrestrial	3	5	60.0	Terrestrial
133	GC_199	Freshwater	7	23	30.434782608695656	Freshwater
134	GC_199	Marine	5	23	21.73913043478261	Marine
135	GC_199	Terrestrial	11	23	47.82608695652174	Terrestrial
136	GC_135	Freshwater	2	4	50.0	Freshwater
137	GC_135	Terrestrial	2	4	50.0	Terrestrial
138	GC_13	Freshwater	2	3	66.66666666666666	Freshwater
139	GC_13	Terrestrial	1	3	33.33333333333333	Terrestrial
140	GC_21	Freshwater	2	10	20.0	Freshwater
141	GC_21	Marine	4	10	40.0	Marine
142	GC_21	Terrestrial	4	10	40.0	Terrestrial
143	GC_486	Freshwater	2	2	100.0	Freshwater
144	GC_70	Freshwater	2	7	28.57142857142857	Freshwater
145	GC_70	Marine	3	7	42.857142857142854	Marine
146	GC_70	Terrestrial	2	7	28.57142857142857	Terrestrial
147	GC_102	Freshwater	7	8	87.5	Freshwater
148	GC_102	Terrestrial	1	8	12.5	Terrestrial
149	GC_32	Freshwater	14	113	12.389380530973451	Freshwater
150	GC_32	Marine	72	113	63.716814159292035	Marine
